action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,409421,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,,CHEMBL1128571,J Med Chem,1995,"{'bei': '11.06', 'le': '0.21', 'lle': '0.46', 'sei': '4.06'}",CHEMBL267275,,CHEMBL267275,4.10,0,http://www.openphacts.org/units/Nanomolar,5174,=,1,1,=,,IC50,nM,,80000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,80.0
,,411903,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128571,J Med Chem,1995,,CHEMBL9266,,CHEMBL9266,,0,http://www.openphacts.org/units/Nanomolar,5172,=,1,1,=,,IC50,nM,,153000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,153.0
,,415597,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)=CC[C@@H](OC(=O)C(Cl)(Cl)Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128571,J Med Chem,1995,,CHEMBL8794,,CHEMBL8794,,0,http://www.openphacts.org/units/Nanomolar,5167,=,1,1,=,,IC50,nM,,115000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,115.0
,,418009,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)=CC[C@@H](OC(=O)C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,,CHEMBL1128571,J Med Chem,1995,"{'bei': '11.37', 'le': '0.21', 'lle': '0.75', 'sei': '4.04'}",CHEMBL9416,ISOBUTYLSHIKONIN,CHEMBL9416,4.08,0,http://www.openphacts.org/units/Nanomolar,5177,=,1,1,=,,IC50,nM,,84000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,84.0
,,419040,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,,,CHEMBL1128571,J Med Chem,1995,"{'bei': '12.65', 'le': '0.24', 'lle': '1.28', 'sei': '4.32'}",CHEMBL8951,,CHEMBL8951,4.36,0,http://www.openphacts.org/units/Nanomolar,5166,=,1,1,=,,IC50,nM,,44000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,44.0
,,421860,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC/C=C/CC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128571,J Med Chem,1995,,CHEMBL266603,,CHEMBL266603,,0,http://www.openphacts.org/units/Nanomolar,5171,=,1,1,=,,IC50,nM,,153000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,153.0
,,423239,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C=CCCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128571,J Med Chem,1995,,CHEMBL9320,,CHEMBL9320,,0,http://www.openphacts.org/units/Nanomolar,5196,=,1,1,=,,IC50,nM,,250000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,250.0
,,423240,[],CHEMBL663903,Inhibitory activity against DNA topoisomerase-1 obtained from Hela cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)=CC[C@@H](OC(=O)c1ccccc1)C1=CC(=O)c2c(O)ccc(O)c2C1=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1128571,J Med Chem,1995,,CHEMBL8805,,CHEMBL8805,,0,http://www.openphacts.org/units/Nanomolar,5189,=,1,1,=,,IC50,nM,,153000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,153.0
,,431849,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL434237,,CHEMBL434237,6.52,0,http://www.openphacts.org/units/Nanomolar,257685,=,1,1,=,,EC50,nM,,300.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,300.0
,,433150,[],CHEMBL813219,Ability to inhibit calf thymus topoisomerase I when assayed in the cleavable complex formation,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc4c(cc3nc2-1)OCO4,,,CHEMBL1128823,Bioorg Med Chem Lett,1995,"{'bei': '19.17', 'le': '0.35', 'lle': '5.71', 'sei': '7.53'}",CHEMBL307794,,CHEMBL307794,7.52,0,http://www.openphacts.org/units/Nanomolar,117331,=,1,1,=,,IC50,nM,,30.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,30.0
,,433269,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL132533,,CHEMBL132533,7.50,0,http://www.openphacts.org/units/Nanomolar,257673,=,1,1,=,,EC50,nM,,32.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,32.0
,,433275,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4O[C@H](CO)[C@@H](O)[C@@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL433855,,CHEMBL433855,7.00,0,http://www.openphacts.org/units/Nanomolar,257672,=,1,1,=,,EC50,nM,,100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,100.0
,,434425,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4O[C@H](CO)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL133209,,CHEMBL133209,7.77,0,http://www.openphacts.org/units/Nanomolar,257668,=,1,1,=,,EC50,nM,,17.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,17.0
,,436962,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL135491,,CHEMBL135491,7.77,0,http://www.openphacts.org/units/Nanomolar,257669,=,1,1,=,,EC50,nM,,17.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,17.0
,,439616,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL335940,,CHEMBL335940,7.10,0,http://www.openphacts.org/units/Nanomolar,257681,=,1,1,=,,EC50,nM,,80.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,80.0
,,440888,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,C[C@H]1O[C@@H](n2c3cc(O)ccc3c3c4c(c5c6ccc(O)cc6[nH]c5c32)C(=O)N(NC(CO)CO)C4=O)[C@H](O)[C@@H](O)[C@@H]1O,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL134536,,CHEMBL134536,6.85,0,http://www.openphacts.org/units/Nanomolar,257666,=,1,1,=,,EC50,nM,,140.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,140.0
,,440894,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL135970,,CHEMBL135970,7.52,0,http://www.openphacts.org/units/Nanomolar,257670,=,1,1,=,,EC50,nM,,30.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,30.0
,,442390,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL338967,,CHEMBL338967,7.00,0,http://www.openphacts.org/units/Nanomolar,257677,=,1,1,=,,EC50,nM,,100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,100.0
,,445020,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL334869,,CHEMBL334869,7.58,0,http://www.openphacts.org/units/Nanomolar,257683,=,1,1,=,,EC50,nM,,26.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,26.0
,,446404,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4OC[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL334360,,CHEMBL334360,7.40,0,http://www.openphacts.org/units/Nanomolar,257687,=,1,1,=,,EC50,nM,,40.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,40.0
,,446410,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL336603,,CHEMBL336603,6.85,0,http://www.openphacts.org/units/Nanomolar,257680,=,1,1,=,,EC50,nM,,140.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,140.0
,,447732,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL435191,EDOTECARIN,CHEMBL435191,7.29,0,http://www.openphacts.org/units/Nanomolar,257686,=,1,1,=,,EC50,nM,,51.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,51.0
,,448987,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@@H](C(O)CO)[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL135881,,CHEMBL135881,7.70,0,http://www.openphacts.org/units/Nanomolar,257675,=,1,1,=,,EC50,nM,,20.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,20.0
,,448993,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@H]4C[C@H](O)[C@@H](CO)O4)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL334337,,CHEMBL334337,7.60,0,http://www.openphacts.org/units/Nanomolar,257667,=,1,1,=,,EC50,nM,,25.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,25.0
,,451579,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](C(O)CO)[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL336626,,CHEMBL336626,7.38,0,http://www.openphacts.org/units/Nanomolar,257674,=,1,1,=,,EC50,nM,,42.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,42.0
,,451588,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL338966,,CHEMBL338966,7.58,0,http://www.openphacts.org/units/Nanomolar,257684,=,1,1,=,,EC50,nM,,26.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,26.0
,,454213,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL406901,,CHEMBL406901,6.64,0,http://www.openphacts.org/units/Nanomolar,257682,=,1,1,=,,EC50,nM,,230.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,230.0
,,455591,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4C[C@@H](O)[C@H](O)[C@@H](CO)O4)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL334461,,CHEMBL334461,6.89,0,http://www.openphacts.org/units/Nanomolar,257678,=,1,1,=,,EC50,nM,,130.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,130.0
,,467204,[],CHEMBL815520,Inhibitory effect on topoisomerase-1 mediated DNA cleavage using supercoiled pBR322 plasmid DNA,F,,,BAO_0000188,BAO_0000019,assay format,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1133404,Bioorg Med Chem Lett,2000,,CHEMBL135492,,CHEMBL135492,8.10,0,http://www.openphacts.org/units/Nanomolar,257671,=,1,1,=,,EC50,nM,,8.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,nM,UO_0000065,,8.0
