row_id,smiles,status,n_atoms,coord_mean_abs,hepg2_pIC50,hct116_pIC50
3250,Cc1ccccc1C(=O)n1c2c(c3ccccc31)CCN1C(=O)c3ccccc3N(C)C21,uff_not_converged,55,1.8993064165115356,,5.41
3251,Cc1ccccc1S(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,uff_not_converged,52,2.0143609046936035,,5.62
3252,Cc1ccncc1CN1C(=S)SCC1(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,uff_not_converged,58,2.1325478553771973,,6.39
3253,Cc1ccsc1-c1[nH]nc2c1C(=O)c1c(NC(N)=O)cccc1-2,ok,35,2.129115104675293,,6.85
3254,Cc1cnc(NC(=O)[C@@H]2CC3(CC3)CN2C(=O)[C@@H](CC(=O)NO)CC2CCCC2)s1,uff_not_converged,60,2.231865406036377,,4.73
3255,Cc1cncc(S(=O)(=O)Nc2cccc3c(C#N)c[nH]c23)c1,ok,34,1.7773054838180542,,6.72
3256,Cc1cncc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)c1,ok,33,1.7549974918365479,,6.66
3257,Cc1csc(NC(=O)[C@@H]2CC3(CC3)CN2C(=O)[C@@H](CC(=O)NO)CC2CCCC2)n1,uff_not_converged,60,1.997894287109375,,4.54
3258,Cc1csc(NC(=O)c2cn(CCCCCC(=O)NO)c3ccccc3c2=O)n1,uff_not_converged,51,2.4241385459899902,,5.61
3259,Cl.Cl.Cl.NCCCCNCCCCNCCCCN1C(=O)c2cccc3cccc1c23,uff_not_converged,62,2.090522050857544,,5.2
3260,Cl.Cl.Cl.NCCCNCCCCNCCCN1C(=O)c2cccc3cccc1c23,uff_not_converged,56,1.9714677333831787,,4.95
3261,Cl.Cl.Cl.NCCCNCCCNCCCN1C(=O)c2cccc3cccc1c23,uff_not_converged,53,1.9330506324768066,,4.92
3262,Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCCNCCCCNCCCCNC1CC1,uff_not_converged,71,2.772338390350342,,4.82
3263,Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCCNCCCCNCCCCNC1CCCCC1,uff_not_converged,80,2.237142324447632,,4.85
3264,Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNC1CC1,uff_not_converged,65,2.154068946838379,,5.14
3265,Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNC1CCCCC1,uff_not_converged,74,2.218008041381836,,4.74
3266,Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCNCCCNC1CC1,uff_not_converged,62,2.3449900150299072,,5.28
3267,Cl.Cl.NCCCNCCCN1C(=O)c2cccc3cccc1c23,ok,42,2.1111536026000977,,4.77
3268,Cl.Cn1cc(NC(=O)c2cc(NC(=O)Cc3ccc(COCO[C@@]45C#C/C=C\C#C[C@H](O)C(=CCC4)C5=O)cc3)cn2C)cc1C(=O)NCCC(=N)N,uff_not_converged,91,3.0353758335113525,,5.13
3269,Cl.NCCNCCCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,uff_not_converged,62,2.2479023933410645,,4.81
3270,Cl.NCCNCCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,uff_not_converged,59,2.3332173824310303,,4.6
3271,Cl.NCCNCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,uff_not_converged,56,2.2671947479248047,,4.51
3272,Cl.NCCNCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,uff_not_converged,53,2.194519519805908,,4.92
3273,Cl.NCCNCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,ok,50,2.1104447841644287,,4.6
3274,Cl.O=C(Nc1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,uff_not_converged,74,3.4434125423431396,,6.19
3275,Cl.O=C(Nc1ccc(C(=O)NCCN2CCCC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,uff_not_converged,64,3.052828550338745,,6.44
3276,Cl.O=C(Nc1ccc(C(=O)NCCN2CCCCC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,uff_not_converged,67,3.184795618057251,,6.04
3277,Cl.O=C(Nc1ccc(C(=O)NCCN2CCOCC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,uff_not_converged,65,3.4348883628845215,,5.56
3278,Cl.O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1cccc(C(=O)N2CCC(N3CCCCC3)CC2)c1,uff_not_converged,74,2.6528356075286865,,6.09
3279,Cl.O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1cccc(C(=O)NCCN2CCCC2)c1,uff_not_converged,64,2.5844759941101074,,6.33
3280,Cl.O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1cccc(C(=O)NCCN2CCCCC2)c1,uff_not_converged,67,2.8128535747528076,,6.51
3281,Cl.O=C(Nc1ccc(N(CCCl)CCCl)cc1)Nc1cccc(C(=O)NCCN2CCOCC2)c1,uff_not_converged,65,2.6268129348754883,,5.92
3282,Cl.O=C(Nc1ccc(OCCN2CCCC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,uff_not_converged,61,3.286144733428955,,6.16
3283,Cl.O=C(Nc1ccc(OCCN2CCCCC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,uff_not_converged,64,3.288295030593872,,6.57
3284,Clc1cccc(N2CCN(CCCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1Cl,uff_not_converged,66,2.5153257846832275,,5.5
3285,Clc1cccc(N2CCN(CCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1Cl,uff_not_converged,63,2.3099863529205322,,5.47
3286,Clc1nc2ccccc2c2nnc(/N=C/C=C/c3ccccc3)n12,ok,36,2.3015475273132324,,4.89
3287,Clc1nc2ccccc2c2nnc(/N=C/c3ccccc3)n12,ok,32,1.9617048501968384,,4.65
3288,Clc1nc2ccccc2c2nnc(/N=C/c3ccco3)n12,ok,29,2.1636321544647217,,4.83
3289,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cc(C(F)(F)F)c(O)c(C(F)(F)F)c3)ncc21,uff_not_converged,54,2.513075113296509,,4.57
3290,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cc(C(F)(F)F)cc(C(F)(F)F)c3)ncc21,uff_not_converged,53,2.32785964012146,,5.36
3291,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cc([N+](=O)[O-])ccc3Cl)ncc21,uff_not_converged,49,2.0493149757385254,,5.25
3292,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(C(F)(F)F)cc3)ncc21,uff_not_converged,50,2.640860080718994,,4.54
3293,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(Cl)cc3)ncc21,ok,47,2.0444774627685547,,5.01
3294,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(F)c(Cl)c3)ncc21,ok,47,2.079240083694458,,5.04
3295,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(F)cc3Br)ncc21,uff_not_converged,47,2.181580066680908,,5.08
3296,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(F)cc3Cl)ncc21,uff_not_converged,47,2.079805374145508,,4.86
3297,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(F)cc3F)ncc21,uff_not_converged,47,1.9561583995819092,,4.7
3298,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(O)c(Br)c3)ncc21,ok,48,2.3124449253082275,,4.75
3299,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(O)c(F)c3)ncc21,uff_not_converged,48,2.06931209564209,,4.23
3300,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(O)cc3)ncc21,uff_not_converged,48,2.3234646320343018,,4.14
3301,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(OC(F)(F)F)cc3)ncc21,uff_not_converged,51,2.2559711933135986,,5.21
3302,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccc(S(C)(=O)=O)cc3)ncc21,uff_not_converged,53,2.08668851852417,,4.06
3303,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cccc(Cl)c3Cl)ncc21,ok,47,2.454511880874634,,4.58
3304,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cccc(O)c3)ncc21,uff_not_converged,48,2.392103910446167,,4.43
3305,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cccc([N+](=O)[O-])c3)ncc21,ok,49,2.020029306411743,,4.82
3306,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccccc3Cl)ncc21,uff_not_converged,47,2.0802981853485107,,4.85
3307,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccccc3F)ncc21,uff_not_converged,47,2.1340508460998535,,4.68
3308,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3ccco3)ncc21,uff_not_converged,44,1.924907922744751,,4.1
3309,Cn1c(=O)c(=O)n(C2CCCC2)c2nc(N/N=C/c3cccs3)ncc21,ok,44,2.3209691047668457,,4.28
3310,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,uff_not_converged,59,2.333696126937866,,6.1850000000000005
3311,Cn1c2ccccc2c2c3c(c4c5ccc(Br)cc5[nH]c4c21)C(=O)NC3=O,ok,39,1.9867647886276245,,5.63
3312,Cn1c2ccccc2c2c3c(c4c5ccc(F)cc5[nH]c4c21)C(=O)NC3=O,ok,39,1.8234195709228516,,6.12
3313,Cn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3=O,ok,39,1.754570722579956,,6.29
3314,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CC(O)CO)c4c21)C(=O)NC3=O,ok,50,1.9765006303787231,,6.09
3315,Cn1cc(C2=C(c3c[nH]c4cc(Br)ccc34)C(=O)NC2=O)c2ccccc21,ok,41,1.7842557430267334,,6.17
3316,Cn1cc(C2=C(c3c[nH]c4cc(F)ccc34)C(=O)NC2=O)c2ccccc21,ok,41,1.8503109216690063,,5.61
3317,Cn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,ok,41,1.927160382270813,,5.85
3318,Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,ok,44,2.0722715854644775,,5.84
3319,Cn1cc(C2=C(c3cn(CC(O)CO)c4ccccc34)C(=O)NC2=O)c2ccccc21,ok,52,1.903908371925354,,5.18
3320,Cn1cc(Nc2ccnc(Nc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)n2)cn1,uff_not_converged,53,2.5174901485443115,,5.31
3321,Cn1ccc(-c2[nH]nc3c2C(=O)c2c(NC(N)=O)cccc2-3)c1,ok,36,1.8931330442428589,,7.19
3322,Cn1ccc2cc(F)c3c(c4c(c5c6ccccc6n(CCCO)c53)C(=O)NC4=O)c21,uff_not_converged,49,2.1331663131713867,,5.62
3323,Cn1ccc2cc(F)c3c4[nH]c5ccccc5c4c4c(c3c21)C(=O)NC4=O,ok,39,1.8355976343154907,,5.46
3324,Cn1ccc2ccc3c(c4c(c5c6cccc7c6n(c35)CC(CO)C7)C(=O)NC4=O)c21,ok,50,2.034984827041626,,6.17
3325,Cn1ccc2ccc3c4[nH]c5c(CCCN6CCOCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,61,2.481802463531494,,5.55
3326,Cn1ccc2ccc3c4[nH]c5c(CCCNCCO)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,57,2.0859906673431396,,6.11
3327,Cn1ccc2ccc3c4[nH]c5c(CCCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,67,2.6830179691314697,,5.98
3328,Cn1ccc2ccc3c4[nH]c5c(CCCO)cccc5c4c4c(c3c21)C(=O)NC4=O,ok,49,2.3486812114715576,,5.52
3329,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC(C(N)=O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,64,2.5316526889801025,,6.0
3330,Cn1ccc2ccc3c4[nH]c5c(CCN6CCCCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,60,2.25258731842041,,5.67
3331,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC[C@H]6CO)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,61,2.33103609085083,,6.38
3332,Cn1ccc2ccc3c4[nH]c5c(CCN6CCNCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,59,2.284919023513794,,5.98
3333,Cn1ccc2ccc3c4[nH]c5c(CCN6CCOCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,ok,58,2.2824037075042725,,5.79
3334,Cn1ccc2ccc3c4[nH]c5c(CCN6CCSCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,ok,58,2.400899887084961,,5.47
3335,Cn1ccc2ccc3c4[nH]c5c(CCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,uff_not_converged,64,2.505897045135498,,5.91
3336,Cn1ccc2ccc3c4[nH]c5cc(Br)ccc5c4c4c(c3c21)C(=O)NC4=O,ok,39,2.0232484340667725,,5.97
3337,Cn1ccc2ccc3c4[nH]c5cc(O)ccc5c4c4c(c3c21)C(=O)NC4=O,ok,40,1.8697525262832642,,6.17
3338,Cn1ccc2ccc3c4[nH]c5ccc(C(F)(F)F)cc5c4c4c(c3c21)C(=O)NC4=O,ok,42,2.0842299461364746,,5.15
3339,Cn1ccc2ccc3c4[nH]c5cccc(Br)c5c4c4c(c3c21)C(=O)NC4=O,ok,39,1.8784763813018799,,5.33
3340,Cn1nc(-c2ccccc2)cc1NC(=O)c1cn(CCCCCC(=O)NO)c2ccccc2c1=O,uff_not_converged,62,2.8075342178344727,,6.22
3341,Fc1ccc(/C=N/c2nnc3c4ccccc4nc(Cl)n23)cc1,ok,32,2.203355550765991,,4.73
3342,Fc1ccc2nc(NCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc(NCc3ccco3)c2c1,uff_not_converged,66,2.3238742351531982,,6.28
3343,Fc1ccc2nc(NCCCCN3CCOCC3)nc(NCc3ccco3)c2c1,uff_not_converged,55,2.065779209136963,,5.67
3344,Fc1ccc2nc(NCCCN3CCOCC3)nc(NCc3ccco3)c2c1,ok,52,1.8529696464538574,,4.6
3345,Fc1ccc2nc(NCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc(NCc3ccco3)c2c1,uff_not_converged,60,2.09720516204834,,6.0
3346,N#CC1=C(N)N(c2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)C(=O)C1,uff_not_converged,42,2.0041022300720215,,4.87
3347,N#Cc1c(N)c2cc(-c3nc4ccccc4o3)ccc2[nH]c1=O,ok,33,2.141282081604004,,7.45
3348,N#Cc1c(N)c2cc(-c3nc4ccccc4s3)ccc2[nH]c1=O,ok,33,2.178466796875,,7.21
3349,N#Cc1c[nH]c2c(NS(=O)(=O)c3ccc(N)nc3)cccc12,ok,33,1.8904770612716675,,6.19
3350,N#Cc1c[nH]c2c(NS(=O)(=O)c3cccnc3)cccc12,ok,31,1.738709807395935,,6.64
3351,N#Cc1ccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)cc1,uff_not_converged,50,2.0429046154022217,,5.75
3352,N=C(NC(=N)NC1CCCC1)Nc1ccc(C(F)(F)F)cc1,ok,40,2.3087427616119385,,5.42
3353,N=C(NC(=N)NC1CCCC1)Nc1ccc(F)c(F)c1,uff_not_converged,37,2.188239097595215,,4.78
3354,N=C(NC(=N)NC1CCCC1)Nc1ccc(F)cc1F,ok,37,2.07580304145813,,4.53
3355,NC(=O)C1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(C4CC4)n[nH]c2-3)CC1,uff_not_converged,52,2.326138734817505,,6.92
3356,NC(=O)Nc1cccc2c1C(=O)c1c(-c3cccs3)n[nH]c1-2,ok,32,1.9816173315048218,,7.39
3357,NC(=O)Nc1cccc2c1C(=O)c1c(-c3ccsc3)n[nH]c1-2,ok,32,1.8316316604614258,,6.44
3358,NC(=O)Nc1cccc2c1C(=O)c1c(-c3csc(Cl)c3)n[nH]c1-2,ok,32,1.90459406375885,,6.89
3359,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,ok,34,2.022400379180908,,5.75
3360,NC(=O)c1ncn2c(=O)n(CCCl)nnc12,ok,23,1.522112250328064,,4.484999999999999
3361,NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccc(F)cc3)nnc12,uff_not_converged,56,2.237788677215576,,4.739999999999999
3362,NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccccc3)nnc12,uff_not_converged,56,2.1254565715789795,,5.29
3363,NC(=O)c1ncn2c(=O)n(CCNc3ccc(Cl)cc3)nnc12,ok,35,2.057448387145996,,4.866666666666666
3364,NC1CCC(Nc2nc(NCc3cc(Cl)ccc3O)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,62,2.1097352504730225,,6.46
3365,NC1CCC(Nc2nc(NCc3ccc(-c4cccc(F)c4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,71,2.537848711013794,,6.26
3366,NC1CCC(Nc2nc(NCc3ccc(-c4cccc(F)c4)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,70,2.430537223815918,,7.13
3367,NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,71,2.4399867057800293,,6.13
3368,NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,70,2.4602158069610596,,6.25
3369,NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4O)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,72,2.4343554973602295,,5.36
3370,NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4O)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,71,2.594468116760254,,7.46
3371,NC1CCC(Nc2nc(NCc3ccc(-c4ccco4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,68,2.295767068862915,,6.89
3372,NC1CCC(Nc2nc(NCc3ccc(-c4ccco4)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,67,2.7499701976776123,,7.07
3373,NC1CCC(Nc2nc(NCc3ccc(-c4cccs4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,68,2.3749656677246094,,6.23
3374,NC1CCC(Nc2nc(NCc3ccc(-c4cccs4)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,67,2.316514253616333,,7.01
3375,NC1CCC(Nc2nc(NCc3ccc(-c4ccoc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,68,2.5681846141815186,,5.99
3376,NC1CCC(Nc2nc(NCc3ccc(-c4ccoc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,67,2.325124979019165,,7.34
3377,NC1CCC(Nc2nc(NCc3ccc(-c4ccsc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,68,2.3612115383148193,,6.5
3378,NC1CCC(Nc2nc(NCc3ccc(-c4ccsc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,67,2.61513352394104,,6.84
3379,NC1CCC(Nc2nc(NCc3ccc(-n4cccn4)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,68,2.3958115577697754,,6.5
3380,NC1CCC(Nc2nc(NCc3ccc(Br)cc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,61,2.1963908672332764,,6.1
3381,NC1CCC(Nc2nc(NCc3ccc(Br)nc3)c3ncn(C4CCCC4)c3n2)CC1,uff_not_converged,60,2.350626230239868,,6.24
3382,NC1CCCN(C(=O)c2cc3c(O)c4c(c(O)c3o2)C(=O)c2ccccc2C4=O)C1,uff_not_converged,48,2.5728559494018555,,5.52
3383,NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc(N5CCOCC5)cc4)n[nH]c2-3)CC1,uff_not_converged,69,2.7504773139953613,,6.96
3384,NCCN(CCN)C(=O)c1cc2c(O)c3c(c(O)c2o1)C(=O)c1ccccc1C3=O,uff_not_converged,49,2.3839166164398193,,5.49
3385,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cn1,ok,35,1.9480595588684082,,6.54
3386,NS(=O)(=O)c1cccc(N(Cc2ccc(Cl)cc2)Cc2c(F)c(F)c(F)c(F)c2F)c1,uff_not_converged,45,1.7957338094711304,,4.83
3387,NS(=O)(=O)c1cccc(N(Cc2ccc(F)cc2)Cc2c(F)c(F)c(F)c(F)c2F)c1,uff_not_converged,45,1.9557133913040161,,4.82
3388,N[C@@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,uff_not_converged,39,2.336167573928833,,6.3
3389,N[C@@H](CCc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,uff_not_converged,45,2.4044272899627686,,5.47
3390,N[C@@H](Cc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,ok,42,2.3466618061065674,,5.3
3391,N[C@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,uff_not_converged,39,2.324415922164917,,6.11
3392,N[C@H](CCc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,ok,45,2.4275765419006348,,6.5
3393,N[C@H](Cc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,ok,42,2.138246774673462,,6.47
3394,N[C@H]1CCN(C(=O)c2coc3c(O)c4c(c(O)c23)C(=O)c2ccccc2C4=O)C1,ok,45,2.1090588569641113,,5.390000000000001
3395,Nc1cc([N+](=O)[O-])ccc1Nc1nc2ccccc2c2nnc(/N=C/C=C/c3ccccc3)n12,uff_not_converged,52,2.350201368331909,,4.94
3396,Nc1ccc(C(=O)NCc2ccc(C(=O)NO)cc2)cn1,ok,35,2.1285839080810547,,4.06
3397,Nc1ccc(Oc2nc3ccccc3c3nncn23)cc1,ok,32,1.859471321105957,,4.56
3398,Nc1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cn1,ok,32,1.8129194974899292,,6.15
3399,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,ok,34,1.9702606201171875,,5.99
3400,Nc1ccc2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccc2c1,ok,42,2.3654375076293945,,5.41
3401,Nc1cccc(-c2ccc(-n3nnc4c3C(=O)c3ccccc3C4=O)cc2)c1,ok,42,2.3714468479156494,,6.06
3402,Nc1ccccc1-c1ccc(-n2nnc3c2C(=O)c2ccccc2C3=O)cc1,ok,42,2.372807025909424,,5.64
3403,Nc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,uff_not_converged,73,2.498955249786377,,6.03
3404,Nc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cn1,uff_not_converged,72,2.548283338546753,,6.2
3405,Nc1ccccc1CNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,uff_not_converged,63,2.3253164291381836,,5.64
3406,Nc1ccccc1NC(=O)/C=C/c1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,uff_not_converged,57,2.75014591217041,,4.82
3407,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,uff_not_converged,48,2.784386157989502,,5.744999999999999
3408,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(=O)C(Cc3ccccc3)N2)cc1,uff_not_converged,54,2.67437744140625,,4.78
3409,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(=O)C(c3ccccc3)N2)cc1,uff_not_converged,51,2.1976120471954346,,4.74
3410,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3ccccc3)CS2)cc1,uff_not_converged,54,2.1111671924591064,,5.71
3411,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CS2)cc1,uff_not_converged,51,2.8411834239959717,,5.66
3412,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,uff_not_converged,50,2.3136630058288574,,6.16
3413,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](Cc3c[nH]c4ccccc34)CS2)cc1,uff_not_converged,57,3.1260323524475098,,5.44
3414,Nc1nc(Cl)cc(-c2cc(OCCN3CCOCC3)c(Cl)cc2Cl)n1,uff_not_converged,42,2.122302293777466,,5.72
3415,Nc1nc(Cl)cc(-c2ccc(Cl)cc2Cl)n1,ok,22,1.4964724779129028,,5.39
3416,Nc1nc(Cl)cc(-c2ccccc2Cl)n1,ok,22,1.5091845989227295,,4.75
3417,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,uff_not_converged,72,2.9682881832122803,,9.22
3418,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,uff_not_converged,69,2.2264082431793213,,9.63
3419,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,uff_not_converged,66,2.7652053833007812,,8.3
3420,Nc1nc(Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)cs1,uff_not_converged,40,2.1307549476623535,,4.94
3421,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(-c3ccc(Cl)cc3)c12,uff_not_converged,43,2.0863590240478516,,4.23
3422,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(-c3ccc(F)cc3)c12,ok,43,1.9089223146438599,,4.37
3423,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(-c3ccc(F)cc3F)c12,uff_not_converged,43,1.9684141874313354,,4.22
3424,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(-c3ccccc3)c12,ok,43,2.1421427726745605,,4.08
3425,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(-c3ccoc3)c12,ok,40,1.9154940843582153,,5.85
3426,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(-c3ccsc3)c12,ok,40,1.8078668117523193,,4.34
3427,Nc1ncnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(/C=C/c3ccccc3)c12,ok,47,2.0558884143829346,,5.32
