cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment
HCT116,19489909,CHEMBL4482068,CHEMBL4520335,CC[C@@]12CC(C(=O)OC)=C3Nc4cc5c(cc4[C@@]34CCN(C[C@H](O)[C@H]1O)[C@@H]24)[C@@H]1[C@H](O5)[C@@H](O)[C@@]2(CC)CC(C(=O)OC)=C3Nc4c(cc(O)c(OC)c4OC)[C@@]34CCN1[C@@H]24,HCT-116,Homo sapiens,F,IC50,=,2100.0,nM,5.68,pchembl_value,5.68,
HCT116,19489910,CHEMBL4482068,CHEMBL4524874,CC[C@@]12CC(C(=O)OC)=C3NC4=C(OC)C(=O)C(=O)C=C4[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@@H]5O[C@@H]5CN5CC[C@@]16[C@@H]53)[C@H]42,HCT-116,Homo sapiens,F,IC50,=,500.0,nM,6.3,pchembl_value,6.30,
HCT116,19489911,CHEMBL4482068,CHEMBL4580115,CC[C@@]12CC(C(=O)OC)=C3N=C4C(=CC(=O)C(O)=C4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]3(CC)[C@@H]5O[C@@H]5CN5CC[C@@]16[C@@H]53)[C@H]42,HCT-116,Homo sapiens,F,IC50,=,500.0,nM,6.3,pchembl_value,6.30,
HCT116,19489912,CHEMBL4482068,CHEMBL220132,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc5c(cc14)[C@@H]1[C@H](O5)[C@@H](O)[C@@]4(CC)CC(C(=O)OC)=C5Nc6c(cc(O)c(OC)c6OC)[C@@]56CCN1[C@@H]46)[C@@H]32,HCT-116,Homo sapiens,F,IC50,=,800.0,nM,6.1,pchembl_value,6.10,
HCT116,19489913,CHEMBL4482068,CHEMBL4532641,CC[C@]12C=CCN3CC[C@]4(C(=C(C(=O)OC)C1)Nc1cc5c(cc14)[C@@H]1[C@H](O5)[C@@H](O)[C@@]4(CC)CC(C(=O)OC)=C5N=C6C(=CC(=O)C(OC)=C6OC)[C@@]56CCN1[C@H]64)[C@@H]32,HCT-116,Homo sapiens,F,IC50,=,100.0,nM,7.0,pchembl_value,7.00,
HCT116,19489914,CHEMBL4482068,CHEMBL4087281,CC[C@@]12CC(C(=O)OC)=C3Nc4c(cc(O)c(OC)c4OC)[C@@]34CCN([C@@H]3c5cc6c(cc5O[C@@H]3[C@H]1O)NC1=C(C(=O)OC)C[C@]35CCO[C@H]3CCN3CC[C@@]16[C@@H]35)[C@@H]24,HCT-116,Homo sapiens,F,IC50,=,400.0,nM,6.4,pchembl_value,6.40,
HCT116,19489915,CHEMBL4482068,CHEMBL2409161,CC[C@@]12CC[C@@H]3N(C)c4ccc([C@@H]5[C@H]6O[C@H]6[C@@]6(CC)CC(C(=O)OC)=C7Nc8c(cc(O)c(OC)c8OC)[C@@]78CCN5[C@@H]68)cc4[C@@]34CCN(C[C@H]3O[C@H]31)[C@@H]24,HCT-116,Homo sapiens,F,IC50,=,6600.0,nM,5.18,pchembl_value,5.18,
HCT116,19489916,CHEMBL4482068,CHEMBL4552198,CC[C@@]12CC(C(=O)OC)=C3N=C4C(=CC(=O)C(OC)=C4OC)[C@@]34CCN([C@H](c3ccc5c(c3)[C@@]36CCN7C[C@H]8O[C@H]8[C@@](CC)(CC[C@@H]3N5C)[C@H]76)[C@H]3O[C@H]31)[C@H]42,HCT-116,Homo sapiens,F,IC50,=,2400.0,nM,5.62,pchembl_value,5.62,
HCT116,19490181,CHEMBL4482134,CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,HCT-116,Homo sapiens,F,IC50,=,40.0,nM,7.4,pchembl_value,7.40,
HCT116,19490182,CHEMBL4482134,CHEMBL4538683,Cc1cc2c(cc1OC(=O)c1ccccc1)[C@H](C)CCC[C@]1(C)O[C@H]21,HCT-116,Homo sapiens,F,IC50,=,5000.0,nM,5.3,pchembl_value,5.30,
HCT116,20599722,CHEMBL4603115,CHEMBL4645592,CC1CCCN(c2nc(SCc3ccccc3)nc3nc(N)sc23)C1,HCT-116,Homo sapiens,F,IC50,=,4317.2,nM,5.37,pchembl_value,5.37,
HCT116,20599723,CHEMBL4603115,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,HCT-116,Homo sapiens,F,IC50,<,100.0,nM,7.0,fallback_from_standard_value_units,,
HCT116,20600077,CHEMBL4603218,CHEMBL4639863,COc1ccc(NCC(=O)Nc2c(C(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,HCT-116,Homo sapiens,F,IC50,=,46890.0,nM,4.33,pchembl_value,4.33,
HCT116,20600078,CHEMBL4603218,CHEMBL4638508,COc1ccc(C(=O)c2[nH]c3cc(Cl)ccc3c2NC(=O)CNc2ccc(C)cc2)cc1,HCT-116,Homo sapiens,F,IC50,=,20420.0,nM,4.69,pchembl_value,4.69,
HCT116,20600079,CHEMBL4603218,CHEMBL4648380,COc1ccc(C(=O)c2[nH]c3cc(Cl)ccc3c2NC(=O)CNc2ccc(F)cc2)cc1,HCT-116,Homo sapiens,F,IC50,=,18240.0,nM,4.74,pchembl_value,4.74,
HCT116,20600080,CHEMBL4603218,CHEMBL4647410,O=C(CNc1ccccc1)Nc1c(C(=O)c2ccccc2)[nH]c2cc(Cl)ccc12,HCT-116,Homo sapiens,F,IC50,=,11990.0,nM,4.92,pchembl_value,4.92,
HCT116,20600081,CHEMBL4603218,CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,HCT-116,Homo sapiens,F,IC50,=,250.0,nM,6.6,pchembl_value,6.60,
HCT116,20601286,CHEMBL4603718,CHEMBL4086681,CCCCCNc1c(OC)ccc2c(Cc3ccc(C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,1920.0,nM,5.72,pchembl_value,5.72,
HCT116,20601287,CHEMBL4603718,CHEMBL4089852,CCCCCNc1c(OC)ccc2c(Cc3ccc(O)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,4010.0,nM,5.4,pchembl_value,5.40,
HCT116,20601288,CHEMBL4603718,CHEMBL4088883,CCCCCNc1c(OC)ccc2c(Cc3cccs3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,1190.0,nM,5.92,pchembl_value,5.92,
HCT116,20601289,CHEMBL4603718,CHEMBL4100246,COc1ccc2c(Cc3ccc(C)cc3)c3[n+](cc2c1NCCCO)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,3840.0,nM,5.42,pchembl_value,5.42,
HCT116,20601290,CHEMBL4603718,CHEMBL4104301,CCCCCNc1c(OC)ccc2c(CCCN3CCCCC3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[I-],HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HCT116,20601291,CHEMBL4603718,CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,
HCT116,20601292,CHEMBL4603718,CHEMBL4640228,CCCCCCNc1c(OC)ccc2c(CCCC)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Cl-],HCT-116,Homo sapiens,F,IC50,=,860.0,nM,6.07,pchembl_value,6.07,
HCT116,20601293,CHEMBL4603718,CHEMBL4634195,CCCCCCCCc1c2[n+](cc3c(NCCCCCC)c(OC)ccc13)CCc1cc3c(cc1-2)OCO3.[Cl-],HCT-116,Homo sapiens,F,IC50,=,530.0,nM,6.28,pchembl_value,6.28,
HCT116,20601294,CHEMBL4603718,CHEMBL4639678,CCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,900.0,nM,6.05,pchembl_value,6.05,
HCT116,20601295,CHEMBL4603718,CHEMBL4648821,CCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,920.0,nM,6.04,pchembl_value,6.04,
HCT116,20601296,CHEMBL4603718,CHEMBL4635963,CCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,620.0,nM,6.21,pchembl_value,6.21,
HCT116,20601297,CHEMBL4603718,CHEMBL4633865,CCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,480.0,nM,6.32,pchembl_value,6.32,
HCT116,20601298,CHEMBL4603718,CHEMBL4638068,CCCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,550.0,nM,6.26,pchembl_value,6.26,
HCT116,20601299,CHEMBL4603718,CHEMBL4649120,CCCCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,460.0,nM,6.34,pchembl_value,6.34,
HCT116,20601300,CHEMBL4603718,CHEMBL4636444,CCCCCCCCCCNc1c(OC)ccc2c(Cc3ccc(C(C)C)cc3)c3[n+](cc12)CCc1cc2c(cc1-3)OCO2.[Br-],HCT-116,Homo sapiens,F,IC50,=,460.0,nM,6.34,pchembl_value,6.34,
HCT116,20601767,CHEMBL4603846,CHEMBL67,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,HCT-116,Homo sapiens,F,IC50,=,930.0,nM,6.03,pchembl_value,6.03,
HCT116,20601768,CHEMBL4603846,CHEMBL9941,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,HCT-116,Homo sapiens,F,IC50,=,1600.0,nM,5.8,pchembl_value,5.80,
HCT116,20601769,CHEMBL4603846,CHEMBL4648447,O=C(O)c1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,HCT-116,Homo sapiens,F,IC50,=,22330.0,nM,4.65,pchembl_value,4.65,
HCT116,20601770,CHEMBL4603846,CHEMBL441669,C(=C/c1c[nH]c2ccccc12)\c1cccnc1,HCT-116,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,
HCT116,20601771,CHEMBL4603846,CHEMBL4645988,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,HCT-116,Homo sapiens,F,IC50,=,800.0,nM,6.1,pchembl_value,6.10,
HCT116,20601772,CHEMBL4603846,CHEMBL4646521,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1,HCT-116,Homo sapiens,F,IC50,=,95.0,nM,7.02,pchembl_value,7.02,
HCT116,20601773,CHEMBL4603846,CHEMBL4646906,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)CCC(=O)n1cc(/C=C/c2cccnc2)c2ccccc21,HCT-116,Homo sapiens,F,IC50,=,900.0,nM,6.05,pchembl_value,6.05,
HCT116,20601774,CHEMBL4603846,CHEMBL4634290,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)CCC(=O)n3cc(/C=C/c4cccnc4)c4ccccc43)nn2)c1,HCT-116,Homo sapiens,F,IC50,=,1070.0,nM,5.97,pchembl_value,5.97,
HCT116,20601775,CHEMBL4603846,CHEMBL4648258,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,HCT-116,Homo sapiens,F,IC50,=,1530.0,nM,5.82,pchembl_value,5.82,
HCT116,20601776,CHEMBL4603846,CHEMBL4644554,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1,HCT-116,Homo sapiens,F,IC50,=,1000.0,nM,6.0,pchembl_value,6.00,
HCT116,20601777,CHEMBL4603846,CHEMBL4642386,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)CCC(=O)n1cc(/C=C/c2cccnc2)c2ccccc21,HCT-116,Homo sapiens,F,IC50,=,3020.0,nM,5.52,pchembl_value,5.52,
HCT116,20601778,CHEMBL4603846,CHEMBL4645339,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)CCC(=O)n3cc(/C=C/c4cccnc4)c4ccccc43)nn2)c1,HCT-116,Homo sapiens,F,IC50,=,2400.0,nM,5.62,pchembl_value,5.62,
HCT116,20602747,CHEMBL4604073,CHEMBL4634071,C(=N/Nc1cnc2ccccc2n1)\c1ccccn1,HCT-116,Homo sapiens,F,IC50,=,1830.0,nM,5.74,pchembl_value,5.74,
HCT116,20602748,CHEMBL4604073,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HCT-116,Homo sapiens,F,IC50,=,110.0,nM,6.96,pchembl_value,6.96,
HCT116,20602755,CHEMBL4604077,CHEMBL4634071,C(=N/Nc1cnc2ccccc2n1)\c1ccccn1,HCT-116,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,
HCT116,20602756,CHEMBL4604077,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HCT-116,Homo sapiens,F,IC50,>,8000.0,nM,5.09691,fallback_from_standard_value_units,,
HCT116,20602757,CHEMBL4604078,CHEMBL4634071,C(=N/Nc1cnc2ccccc2n1)\c1ccccn1,HCT-116,Homo sapiens,F,IC50,=,3040.0,nM,5.52,pchembl_value,5.52,
HCT116,20602758,CHEMBL4604078,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HCT-116,Homo sapiens,F,IC50,=,220.0,nM,6.66,pchembl_value,6.66,
HCT116,20604489,CHEMBL4604521,CHEMBL4647087,CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)CCC[C@@]4(C[C@@H]4C)[C@@H]3CC[C@@]2(C)[C@@H]2CCC3=C(C(=O)O[C@@H]3C)[C@@]12C,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604494,CHEMBL4604521,CHEMBL4637052,CC(O)CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)CCC[C@@]4(C[C@@H]4C)[C@@H]3CC[C@@]2(C)[C@@H]2C[C@@H](O)C3=C([C@H](O)CC3=O)[C@@]12C,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604499,CHEMBL4604521,CHEMBL4635837,CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](O)[C@]4(C)C5=C(CC[C@H]4[C@]3(C)CC[C@@H]12)C(=O)C[C@H]5O,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604504,CHEMBL4604521,CHEMBL4641868,CCC(O)CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)CCC[C@](C)([C@H](C)OC(C)=O)[C@@H]3CC[C@@]2(C)[C@@H]2C[C@H](O)C(C(C)=O)=C[C@@]12C,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604509,CHEMBL4604521,CHEMBL4639949,CC(=O)OC(C)CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)CCC[C@](C)([C@H](C)OC(C)=O)[C@@H]3CC[C@@]2(C)[C@@H]2C[C@@H](O)C(C(C)=O)=C[C@@]12C,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604514,CHEMBL4604521,CHEMBL4638255,CC(=O)O[C@@H](C)[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C[C@H](OC(=O)CC(C)O)[C@]2(C)C=C(C(C)=O)[C@H](O)C[C@H]21,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604518,CHEMBL4604521,CHEMBL4644075,CC(=O)C1=C[C@@]2(C)[C@@H](OC(=O)CC(C)O)C[C@H]3[C@@](C)(CC[C@@H]4[C@]3(C)CCC[C@@]43C[C@@H]3C)[C@@H]2C[C@H]1O,HCT-116,Homo sapiens,F,GI50,=,6400.0,nM,5.19382,fallback_from_standard_value_units,,
HCT116,20604523,CHEMBL4604521,CHEMBL4648495,CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(=O)CC(C)O)[C@]4(C)C=C(C(C)=O)[C@H](O)C[C@H]4[C@]3(C)CC[C@@H]12,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604527,CHEMBL4604521,CHEMBL4640632,CC[C@@]1(C)CCC[C@]2(C)[C@H]3C[C@H](OC(=O)CC(C)O)[C@]45C[C@@H](O)[C@H]4C(C(C)=O)=CC[C@H]5[C@]3(C)CC[C@@H]12,HCT-116,Homo sapiens,F,GI50,=,14000.0,nM,4.853872,fallback_from_standard_value_units,,
HCT116,20604532,CHEMBL4604521,CHEMBL4639544,CC/C1=C/CO[C@@]2(C)[C@@H](O)C[C@@H]3[C@@]4(C)CCC[C@](C)(CC)[C@@H]4CC[C@@]3(C)[C@@H]2CC1,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604533,CHEMBL4604521,CHEMBL4648262,CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)CCC[C@@]4(C[C@@H]4C)[C@@H]3CC[C@@]2(C)[C@@H]2CCC3=C(C(=O)O[C@H]3C)[C@@]12C,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604538,CHEMBL4604521,CHEMBL4636358,CCC(=O)O[C@H]1C[C@@H]2[C@@]3(C)CCC[C@@]4(C[C@@H]4C)[C@@H]3CC[C@@]2(C)[C@@H]2CCC3=C(C(=O)O[C@H]3C)[C@@]12C,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604543,CHEMBL4604521,CHEMBL4648090,CCC(=O)O[C@@H](C)[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C[C@H](OC(=O)CC(O)CC)[C@]2(C)C3=C(CC[C@@H]12)[C@@H](C)OC3=O,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604548,CHEMBL4604521,CHEMBL4637094,CCC(=O)O[C@@H](C)[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C[C@H](OC(=O)CC(O)CC)[C@]2(C)C3=C(CC[C@@H]12)[C@H](C)OC3=O,HCT-116,Homo sapiens,F,GI50,>,30000.0,nM,4.522879,fallback_from_standard_value_units,,
HCT116,20604553,CHEMBL4604521,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HCT-116,Homo sapiens,F,GI50,<,1000.0,nM,6.0,fallback_from_standard_value_units,,
HCT116,20605405,CHEMBL4604789,CHEMBL4647773,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605409,CHEMBL4604789,CHEMBL4643564,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605413,CHEMBL4604789,CHEMBL4637244,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605417,CHEMBL4604789,CHEMBL4632576,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605421,CHEMBL4604789,CHEMBL4637853,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605425,CHEMBL4604789,CHEMBL4647159,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)C(C)C)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605429,CHEMBL4604789,CHEMBL4634970,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)C(C)C)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605433,CHEMBL4604789,CHEMBL4634042,CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605437,CHEMBL4604789,CHEMBL4641867,CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605441,CHEMBL4604789,CHEMBL4637292,CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605445,CHEMBL4604789,CHEMBL4641395,CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605449,CHEMBL4604789,CHEMBL4634990,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605453,CHEMBL4604789,CHEMBL4641473,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)O)[C@@H](C)CC)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605457,CHEMBL4604789,CHEMBL4636088,CCCCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20605461,CHEMBL4604789,CHEMBL4635835,CCCCCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,HCT-116,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,
HCT116,20606061,CHEMBL4604942,CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,HCT-116,Homo sapiens,F,IC50,=,1360.0,nM,5.87,pchembl_value,5.87,
HCT116,20606062,CHEMBL4604942,CHEMBL4641705,CC1=C/C[C@@H](O)CC(=O)/C=C/C=C/C=C\C=C\C=C/[C@@H](C)CNC(=O)/C=C\C=C\C=C\1,HCT-116,Homo sapiens,F,IC50,=,1010.0,nM,6.0,pchembl_value,6.00,
HCT116,20606063,CHEMBL4604942,CHEMBL4647313,C[C@@H]1/C=C\C=C\C=C/C=C/C=C/C(=O)C2=C(O)C(=O)C[C@@]2(C)/C=C/C=C\C=C/C(=O)NC1,HCT-116,Homo sapiens,F,IC50,=,220.0,nM,6.66,pchembl_value,6.66,
