canonical_smiles,pIC50
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.24
CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OC5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,5.78
CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OCC5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,6.33
CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OCCCN5CCOCC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,5.74
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCCC3)ncn2)CC1,5.48
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCCCC3)ncn2)CC1,5.47
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NC3CCN(C)CC3)ncn2)CC1,5.56
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCC3CCN(C)CC3)ncn2)CC1,5.84
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCN(C)CC3)ncn2)CC1,5.74
Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCCN3CCN(C)CC3)ncn2)CC1,5.92
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,5.55
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,5.26
COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)[C@H](O)[C@@H]1CCCN1C3,6.78
COc1cc2c3c(c4ccc(O)cc4c2cc1OC)CN1CCCC[C@@H]1C3,8.68
CC(C)=CCc1cc2c(cc1O)OCC(c1ccc(O)c3c1OC(C)(C)C=C3)=C2,5.34
CC(=O)NC[C@H]1c2[nH]c3ccccc3c2C[C@H]2[C@H]3c4[nH]c5ccccc5c4C[C@@H]([C@H](C#N)N12)N3C,6.38
COc1ccc(/C=C/C(=O)NC[C@H]2c3[nH]c4ccccc4c3C[C@H]3[C@H]4c5[nH]c6ccccc6c5C[C@@H]([C@H](C#N)N23)N4C)cc1,5.67
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)/C=C/c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]21,6.33
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)/C=C/c3cccc(C(F)(F)F)c3)c3[nH]c4ccccc4c3C[C@@H]21,6.27
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccccn3)c3[nH]c4ccccc4c3C[C@@H]21,7.16
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3cccs3)c3[nH]c4ccccc4c3C[C@@H]21,6.75
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccco3)c3[nH]c4ccccc4c3C[C@@H]21,6.6
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3cc4ccccc4[nH]3)c3[nH]c4ccccc4c3C[C@@H]21,6.36
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3cc4ccccc4o3)c3[nH]c4ccccc4c3C[C@@H]21,6.55
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3cc4ccccc4s3)c3[nH]c4ccccc4c3C[C@@H]21,6.52
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccc4ccccc4n3)c3[nH]c4ccccc4c3C[C@@H]21,6.96
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccc4ccccc4c3)c3[nH]c4ccccc4c3C[C@@H]21,5.92
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3cccc4c3CCCC4)c3[nH]c4ccccc4c3C[C@@H]21,6.27
CCc1ccc(C(=O)NC[C@H]2c3[nH]c4ccccc4c3C[C@H]3[C@H]4c5[nH]c6ccccc6c5C[C@@H]([C@H](C#N)N23)N4C)cc1,6.24
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccc(F)cc3)c3[nH]c4ccccc4c3C[C@@H]21,6.68
COc1ccc(C(=O)NC[C@H]2c3[nH]c4ccccc4c3C[C@H]3[C@H]4c5[nH]c6ccccc6c5C[C@@H]([C@H](C#N)N23)N4C)cc1,6.51
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccccc3)c3[nH]c4ccccc4c3C[C@@H]21,6.6
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3ccc(Cl)cc3)c3[nH]c4ccccc4c3C[C@@H]21,6.46
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CNC(=O)c3cccc(C(F)(F)F)c3)c3[nH]c4ccccc4c3C[C@@H]21,6.47
CN1[C@@H]2c3[nH]c4ccccc4c3C[C@H]1[C@H](C#N)N1[C@@H](CN3C(=O)c4ccccc4C3=O)c3[nH]c4ccccc4c3C[C@@H]21,7.7
O=C(NCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,5.83
O=C(NCCCOc1nonc1S(=O)(=O)c1ccccc1)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,6.3
CC(CNC(=O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O)Oc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,5.74
O=C([C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O)N1CCN(CCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)CC1,5.19
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](C(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,4.96
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](C(=O)NCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,4.91
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](C(=O)NCC(C)Oc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,4.89
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](C(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,5.02
O=C(OCCCO[N+](=O)[O-])[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(OCc5ccccc5)cc4)cc(=O)c3c(O)c2OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,4.43
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,4.25
O=c1[nH]cc(F)c(=O)[nH]1,4.54
CCCCCCN1/C(=C/C2=C([O-])/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21,5.07
CCCCCCN1/C(=C/C2=C(N)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],6.12
CCCCCCN1/C(=C/C2=C(NC)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],5.47
CCCCCCN1/C(=C/C2=C([O-])/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21,5.08
CCCCCCN1/C(=C/C2=C(N)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],6.03
CCCCCCN1/C(=C/C2=C(NC)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],5.99
CCCCCCN1/C(=C/C2=C([O-])/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21,5.05
CCCCCCN1/C(=C/C2=C(N)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],6.07
CCCCCCN1/C(=C/C2=C(NC)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],6.03
CCCCCCN1/C(=C/C2=C([O-])/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21,5.3
CCCCCCN1/C(=C/C2=C(N)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],6.19
CCCCCCN1/C(=C/C2=C(NC)/C(=C\c3ccc4ccccc4[n+]3CCCCCC)C2=O)Sc2ccccc21.[I-],6.08
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1ccc(O)cc1F,5.46
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1ccc2c(c1)OCO2,5.64
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,5.55
O=C1Nc2ccc([N+](=O)[O-])cc2/C1=C\C(=O)c1ccc(C2CCCCC2)cc1,5.4
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1c[nH]c2ccccc12,5.73
O=C1Nc2ccccc2/C1=C\C(=O)c1c[nH]c2ccccc12,5.68
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1ccc[nH]1,5.51
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1cccs1,5.06
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1sccc1Cl,5.51
O=C1Nc2ccc(F)cc2/C1=C\C(=O)c1cnc2ccc(Cl)nn12,5.51
COc1ccc(C(=O)Nc2ccc3c(c2)/C(=C/Nc2cccc(N4CCN(C)CC4)c2)C(=O)N3)cc1,5.75
CN1CCN(c2cccc(N/C=C3\C(=O)Nc4ccc(NC(=O)c5cccc(F)c5)cc43)c2)CC1,5.17
CN1CCN(c2cccc(N/C=C3\C(=O)Nc4ccc(NC(=O)c5c(F)cccc5F)cc43)c2)CC1,5.52
CN1CCN(c2cccc(N/C=C3\C(=O)Nc4ccc(NC(=O)c5c(Cl)cccc5Cl)cc43)c2)CC1,5.62
CN1CCN(c2cccc(N/C=C3\C(=O)Nc4ccc(NC(=O)c5ccc[nH]5)cc43)c2)CC1,5.27
CC(C)CC(=O)Nc1ccc2c(c1)/C(=C/Nc1cccc(N3CCN(C)CC3)c1)C(=O)N2,5.29
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,7.7
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1ccccc1,4.32
Cc1ccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)cc1,4.42
Cc1cccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)c1,4.45
CC(C)c1ccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)cc1,4.92
C#Cc1cccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)c1,4.36
Cc1ccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)cc1Cl,5.03
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1ccc(Br)cc1,4.52
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1ccc(Cl)cc1,4.83
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1cccc(Cl)c1,4.81
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1ccc(F)c(Cl)c1,4.95
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1ccc(F)cc1,4.8
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1cccc(F)c1,4.39
C[C@]12CC[C@@H]3[C@]4(C=C[C@]5(C[C@@H](O)CC[C@]35C)OO4)[C@@H]1CC/C2=N\OCC(=O)Nc1cccc(C(F)(F)F)c1,4.87
COc1ccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)cc1,4.3
COc1cccc(NC(=O)CO/N=C2\CC[C@H]3[C@@]45C=C[C@]6(C[C@@H](O)CC[C@]6(C)[C@@H]4CC[C@]23C)OO5)c1,4.35
CC(C)c1ccc(NC(=O)CO/N=C2\CC[C@H]3C4=CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1,4.57
Cc1ccc(NC(=O)CO/N=C2\CC[C@H]3C4=CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)cc1Cl,4.75
C[C@]12CC[C@H](O)CC1=CC=C1[C@@H]2CC[C@]2(C)/C(=N/OCC(=O)Nc3cccc(Cl)c3)CC[C@@H]12,4.64
C[C@]12CC[C@H](O)CC1=CC=C1[C@@H]2CC[C@]2(C)/C(=N/OCC(=O)Nc3cccc(C(F)(F)F)c3)CC[C@@H]12,4.84
COc1cccc(NC(=O)CO/N=C2\CC[C@H]3C4=CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)c1,4.15
Cc1cccc(C(=O)NCCc2c[nH]c3ccc(Cl)cc23)c1O,4.21
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccc(Cl)cc1O,4.05
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cc(Cl)ccc1O,4.05
Cc1ccc2[nH]cc(CCNC(=O)c3cccc(C)c3O)c2c1,4.19
Cc1ccc2[nH]cc(CCNC(=O)c3ccc(Cl)cc3O)c2c1,4.01
Cc1ccc2[nH]cc(CCNC(=O)c3cc(Br)ccc3O)c2c1,4.03
Cc1cccc(C(=O)NCCc2c[nH]c3ccc(Br)cc23)c1O,4.35
Cc1ccc(C(=O)NCCc2c[nH]c3ccc(Br)cc23)c(O)c1,4.1
O=C(NCCc1c[nH]c2ccc(Br)cc12)c1ccc(Cl)cc1O,4.04
O=C(NCCc1c[nH]c2ccc(Br)cc12)c1cc(Cl)ccc1O,4.06
COc1ccc2[nH]cc(CCNC(=O)c3cccc(C)c3O)c2c1,4.07
COc1ccc2[nH]cc(CCNC(=O)c3ccc(C)cc3O)c2c1,4.1
COc1ccc2[nH]cc(CCNC(=O)c3cc(Cl)ccc3O)c2c1,4.12
O=c1[nH]cc(F)c(=O)[nH]1,4.17
Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)n[nH]1,4.97
CC(C)OC(=O)Cc1csc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)n1,4.87
CCCCOC(=O)Cc1csc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)n1,4.94
CCCCOC(=O)Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)n[nH]1,5.24
CC1(C)CC(NC(=O)c2ccc(Nc3ncc(F)c(N4CCOCC4)n3)cc2)CC(C)(C)N1[O],4.65
CC1(C)CC(NC(=O)c2ccc(Nc3ncc(F)c(NCCCNc4ccc([N+](=O)[O-])cc4)n3)cc2)CC(C)(C)N1[O],4.7
Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2F)no1,4.97
CCOC(=O)Cc1csc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2[N+](=O)[O-])n1,4.58
CCOC(=O)c1csc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2[N+](=O)[O-])n1,5.16
Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2[N+](=O)[O-])n[nH]1,4.43
Cc1cc(Nc2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2[N+](=O)[O-])no1,5.13
CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(N4CCN(c5ccc(F)cc5)CC4)n3)cc2)CC(C)(C)N1[O],4.88
CCN1CCN(c2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2[N+](=O)[O-])CC1,4.25
CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(NC4CCCC4)n3)cc2)CC(C)(C)N1[O],4.54
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,4.27
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4cc(I)ccc4Cl)C(C)(C)[C@@H]3CC[C@]12C,4.54
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)/C=C/c4ccc(Cl)cc4)C(C)(C)[C@@H]3CC[C@]12C,4.57
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccccc4I)C(C)(C)[C@@H]3CC[C@]12C,4.41
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)/C=C/c4ccc(F)cc4)C(C)(C)[C@@H]3CC[C@]12C,4.57
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)/C=C/c4ccccc4)C(C)(C)[C@@H]3CC[C@]12C,4.58
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C(C)(C)[C@@H]3CC[C@]12C,4.84
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccc([N+](=O)[O-])cc4)C(C)(C)[C@@H]3CC[C@]12C,4.69
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccccc4)C(C)(C)[C@@H]3CC[C@]12C,4.75
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccc(Br)cc4)C(C)(C)[C@@H]3CC[C@]12C,4.59
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccccc4[N+](=O)[O-])C(C)(C)[C@@H]3CC[C@]12C,4.92
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccc(Cl)cc4)C(C)(C)[C@@H]3CC[C@]12C,4.59
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4cc(F)ccc4Br)C(C)(C)[C@@H]3CC[C@]12C,4.72
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccc(F)cc4F)C(C)(C)[C@@H]3CC[C@]12C,5.24
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccccc4Cl)C(C)(C)[C@@H]3CC[C@]12C,4.72
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4cccc(F)c4)C(C)(C)[C@@H]3CC[C@]12C,4.99
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4cccc(C)c4)C(C)(C)[C@@H]3CC[C@]12C,4.42
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4cc(Br)cc(Br)c4)C(C)(C)[C@@H]3CC[C@]12C,4.36
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccc(F)cc4)C(C)(C)[C@@H]3CC[C@]12C,5.07
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](OC(=O)/C=C/c1ccc(F)cc1)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)/C=C/c4ccc(F)cc4)C(C)(C)[C@@H]3CC[C@]12C,4.38
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](OC(=O)c1ccc(Cl)cc1)C[C@@H]1[C@@]3(C)CC[C@H](OC(=O)c4ccc(Cl)cc4)C(C)(C)[C@@H]3CC[C@]12C,4.38
COC(C)(C)CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,4.45
O=c1[nH]cc(F)c(=O)[nH]1,4.51
C/C(=N\Nc1nc(C)c(-c2ccccc2)s1)c1ccc(NS(=O)(=O)c2ccc3oc(=O)ccc3c2)cc1,5.46
COc1cc(Cl)ccc1NS(=O)(=O)c1ccc2oc(=O)ccc2c1,5.33
CCN(CC)c1ccc2cc(C(=O)N3CCN(CCC[C@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@@]57OO6)CC3)c(=O)oc2c1,5.52
CCN(CC)c1ccc2cc(C(=O)NCCNC(=O)CN3CCN(CCC[C@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@@]57OO6)CC3)c(=O)oc2c1,5.63
CCN(CC)c1ccc2cc(C(=O)N3CCN(C(=O)CN4CCN(CCC[C@H]5O[C@@H]6O[C@@]7(C)CC[C@H]8[C@H](C)CC[C@@H]([C@H]5C)[C@@]68OO7)CC4)CC3)c(=O)oc2c1,5.63
Cc1cc(-c2cc3ccccc3oc2=O)n(-c2nc(-c3ccc(Cl)cc3)cs2)n1,5.51
Cc1cc(-c2cc3cc(Cl)ccc3oc2=O)n(-c2nc(-c3ccc(Cl)cc3)cs2)n1,5.51
COc1ccc(-c2csc(-n3nc(C)cc3-c3cc4cc(Cl)ccc4oc3=O)n2)cc1,5.51
Cc1cc(=O)oc2cc(OCc3cn(CCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCCCCCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
Cc1cc(=O)oc2cc(OCc3cn(CCCCCCCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCCCCCCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
Cc1cc(=O)oc2cc(OCc3cn(CCCCCCCCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCCCCCCCCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
Cc1cc(=O)oc2cc(OCc3cn(CCCCCCCCCCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
Cc1cc(=O)oc2cc(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
Cc1cc(=O)oc2cc(OCc3cn(CCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
Cc1cc(=O)oc2cc(OCc3cn(CCCCCCOc4ccc5ccc(=O)oc5c4)nn3)ccc12,6.42
O=c1ccc2ccc(OCCCCCCCn3cc(COc4ccc5ccc(=O)oc5c4)nn3)cc2o1,6.42
