canonical_smiles,pIC50
COc1ccc(N(CCn2nnc3c(C(N)=O)ncn3c2=O)CCn2nnc3c(C(N)=O)ncn3c2=O)cc1,5.12
NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccc(F)cc3)nnc12,4.55
Cc1ccc(N(CCn2nnc3c(C(N)=O)ncn3c2=O)CCn2nnc3c(C(N)=O)ncn3c2=O)cc1,5.21
NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccccc3)nnc12,5.26
NC(=O)c1ncn2c(=O)n(CCNc3ccc(Cl)cc3)nnc12,4.88
CN(CCn1nnc2c(C(N)=O)ncn2c1=O)c1ccc(Cl)cc1,4.26
NC(=O)c1ncn2c(=O)n(CCCl)nnc12,4.75
COc1ccc(N(CCn2nnc3c(C(N)=O)ncn3c2=O)CCn2nnc3c(C(N)=O)ncn3c2=O)cc1,5.26
NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccc(F)cc3)nnc12,4.9
NC(=O)c1ncn2c(=O)n(CCNc3ccc(Cl)cc3)nnc12,4.7
Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,7.66
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccc2c(c1)OCO2.[Cl-],6.35
COc1cc(C(=O)Oc2c(OC)ccc3c2c[n+]2c4c3ccc3c5c(cc(c34)CC2)OCO5)cc(OC)c1OC.[Cl-],6.43
COc1ccc(C(=O)Oc2c(OC)ccc3c2c[n+]2c4c3ccc3c5c(cc(c34)CC2)OCO5)cc1.[Cl-],6.37
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccc(F)cc1F.[Cl-],6.41
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccccc1F.[Cl-],6.55
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccccc1.[Cl-],6.39
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(C)=O.[Cl-],6.08
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC.[Cl-],5.77
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccc2c(c1)OCO2.[Cl-],5.51
COc1cc(C(=O)Oc2c(OC)ccc3c2c[n+]2c4c3ccc3c5c(cc(c34)CC2)OCO5)cc(OC)c1OC.[Cl-],6.04
COc1ccc(C(=O)Oc2c(OC)ccc3c2c[n+]2c4c3ccc3c5c(cc(c34)CC2)OCO5)cc1.[Cl-],6.41
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccc(F)cc1F.[Cl-],5.51
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccccc1F.[Cl-],6.38
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(=O)c1ccccc1.[Cl-],5.25
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC(C)=O.[Cl-],7.05
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OC.[Cl-],6.25
O=C(N[C@@H](CC1CCCCC1)C(=O)Nc1ccc(Br)cc1)c1cc(Cl)ccc1O,5.7
O=C(N[C@@H](CC1CCCCC1)C(=O)Nc1cccc(C(F)(F)F)c1)c1cc(Cl)ccc1O,5.82
CC(C)[C@H](NC(=O)c1cc(Cl)ccc1O)C(=O)Nc1ccc(C(F)(F)F)cc1,5.23
CC(C)(C)[C@H](NC(=O)c1cc(Cl)ccc1O)C(=O)Nc1cccc(C(F)(F)F)c1,5.27
O=C(N[C@H](Cc1ccccc1)C(=O)Nc1ccc(Cl)cc1)c1cc(Cl)ccc1O,5.77
O=c1[nH]cc(F)c(=O)[nH]1,4.56
COc1cc([C@H](O)[C@@H](CO)Oc2ccc(/C=C/C=O)cc2OC)ccc1O,4.49
COc1cc([C@@H](O)[C@@H](CO)Oc2ccc(/C=C/C=O)cc2OC)ccc1O,4.56
COC/C=C/c1ccc(O[C@H](CO)[C@H](OC)c2ccc(O)c(OC)c2)c(OC)c1,4.44
COc1cc([C@@H](OC)[C@@H](CO)Oc2ccc(/C=C/C=O)cc2OC)ccc1O,4.58
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)ccc1O,4.14
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,5.59
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)N(CCO)[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.4
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)N(CCO)[C@H]4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.57
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)N(CCO)[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.37
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.35
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](Cl)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.5
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,5.3
Cl.NCCNCCCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,4.81
Cl.NCCNCCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,4.6
Cl.NCCNCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,4.51
Cl.NCCNCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,4.92
Cl.NCCNCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,4.6
CC(C)=CCc1c2c(c3oc4cc(O)c(O)cc4c(=O)c3c1O)C=CC(C)(C)O2,5.39
O=C(Nc1ccc2nc3ccccc3nc2c1)c1ccccc1,4.55
O=C(Cc1cccs1)Nc1ccc2nc3ccccc3nc2c1,4.02
O=C(Nc1ccc2nc3ccccc3nc2c1)c1cccs1,4.17
O=C(Nc1ccc2nc3ccccc3nc2c1)c1ccco1,4.06
Cc1c(C(=O)NCCN2CCOCC2)oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc12,4.88
Cc1c(C(=O)NCCN2CCN(C)CC2)oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc12,5.59
Cc1c(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc12,4.72
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,5.91
Cc1cc2c(cc1C)-c1oc(CNc3ccc(CN4CCOCC4)cc3)c(C)c1C(=O)C2=O,5.31
COC(=O)[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)c(NC(=O)Cn4cc(-c5cccc(NC(=O)OC(C)(C)C)c5)nn4)c3CC[C@@H]12,6.0
COc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,5.92
COc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,5.85
COc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,5.85
COc1cccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)c1O,4.47
COc1cc(OC)cc(-c2nc(O)c3c4c(sc3n2)CCCC4)c1,4.65
COc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1OC,4.71
COc1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,6.22
O=[N+]([O-])c1ccc(-c2nc(O)c3c4c(sc3n2)CCCC4)cc1,4.15
O=c1[nH]c(-c2cccc([N+](=O)[O-])c2)nc2sc3c(c12)CCCC3,5.55
O=c1[nH]c(-c2ccc(Cl)cc2Cl)nc2sc3c(c12)CCCC3,4.11
Oc1nc(-c2ccc(Cl)cc2)nc2sc3c(c12)CCCC3,4.47
O=c1[nH]c(-c2ccc(F)cc2)nc2sc3c(c12)CCCC3,5.04
Oc1nc(-c2ccccc2)nc2sc3c(c12)CCCC3,5.08
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,7.86
COc1ccc(N(C)c2cc(C)nc3ccccc23)cc1NC(=O)CCCCl,8.57
Cc1cccc2c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c3ccccc3nc12,5.84
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,4.82
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,5.41
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,6.89
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.82
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.7
O=C1Nc2ccc(Cl)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccccc1,4.67
O=C1Nc2ccc(Cl)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.79
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccccc1,4.65
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.79
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.8
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(F)c(Cl)c1,4.87
O=C1Nc2c(Cl)cccc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccccc1,4.62
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1cccc(Cl)c1)N2c1ccc(Cl)cc1,4.76
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1ccc(Cl)cc1)N2c1ccc(Cl)cc1,4.78
O=C1Nc2ccccc2C12N(c1cccc(Cl)c1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.7
O=C1Nc2ccccc2C12N(c1ccc(Cl)cc1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.73
O=C1Nc2ccccc2C12N(c1ccccc1Cl)N=C(c1cccc(Cl)c1)N2c1ccc(Cl)cc1,4.6
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1cccc(Cl)c1)N2c1cccc(Cl)c1,4.9
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccc(Cl)cc1)N2c1cccc(Cl)c1,4.97
COc1ccc(C2=NN(c3ccccc3)C3(C(=O)Nc4ccc(Br)cc43)N2c2cccc(Cl)c2)cc1,4.65
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1Cl)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.67
O=C1Nc2ccc(Br)cc2C12N(c1cccc(Cl)c1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.92
O=C1Nc2ccc(Br)cc2C12N(c1ccc(Cl)cc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.82
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1Cl)N=C(c1cccc(Cl)c1)N2c1cccc(Cl)c1,4.86
O=C1Nc2ccc(Br)cc2C12N(c1cccc(Cl)c1)N=C(c1cccc(Cl)c1)N2c1cccc(Cl)c1,4.99
COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,5.4
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.73
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.66
O=C1Nc2ccc(Cl)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccccc1,4.66
O=C1Nc2ccc(Cl)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.75
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccccc1,4.65
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.74
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.75
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccc(F)c(Cl)c1,4.8
O=C1Nc2c(Cl)cccc2C12N(c1ccccc1)N=C(c1ccccc1)N2c1ccccc1,4.7
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1cccc(Cl)c1)N2c1ccc(Cl)cc1,4.79
O=C1Nc2ccccc2C12N(c1ccccc1)N=C(c1ccc(Cl)cc1)N2c1ccc(Cl)cc1,4.73
O=C1Nc2ccccc2C12N(c1cccc(Cl)c1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.73
O=C1Nc2ccccc2C12N(c1ccc(Cl)cc1)N=C(c1ccccc1)N2c1ccc(Cl)cc1,4.73
O=C1Nc2ccccc2C12N(c1ccccc1Cl)N=C(c1cccc(Cl)c1)N2c1ccc(Cl)cc1,4.46
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1cccc(Cl)c1)N2c1cccc(Cl)c1,4.89
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1)N=C(c1ccc(Cl)cc1)N2c1cccc(Cl)c1,4.97
COc1ccc(C2=NN(c3ccccc3)C3(C(=O)Nc4ccc(Br)cc43)N2c2cccc(Cl)c2)cc1,4.59
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1Cl)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.5
O=C1Nc2ccc(Br)cc2C12N(c1cccc(Cl)c1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.88
O=C1Nc2ccc(Br)cc2C12N(c1ccc(Cl)cc1)N=C(c1ccccc1)N2c1cccc(Cl)c1,4.76
O=C1Nc2ccc(Br)cc2C12N(c1ccccc1Cl)N=C(c1cccc(Cl)c1)N2c1cccc(Cl)c1,4.75
O=C1Nc2ccc(Br)cc2C12N(c1cccc(Cl)c1)N=C(c1cccc(Cl)c1)N2c1cccc(Cl)c1,5.05
COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,4.32
C=C1C(=O)O[C@@H]2[C@H]1C(=O)O[C@@H]2CCCCCC,5.15
C=C(C(=O)O)[C@H]1C[C@@H](CCCCCC)OC1=O,4.75
CC[C@H](C)[C@@H]1C(=O)N2CCC[C@@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@@H](O)C(C)(C)C2=N[C@@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2,8.7
CC[C@H](C)[C@@H]1C(=O)N2CCC[C@@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C[C@@H](O)C(C)(C)C2=N[C@H](CCC(=O)N[C@@H](Cc3ccc(OC)cc3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2,8.83
CC[C@H](C)/C=C/C=C(\C)C[C@@H](C)/C=C/C=C/[C@H]1OC(=O)C=C[C@]1(C)O,5.85
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.7
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,5.14
Cl.Cl.NCCCNCCCN1C(=O)c2cccc3cccc1c23,4.77
Cl.Cl.Cl.NCCCNCCCNCCCN1C(=O)c2cccc3cccc1c23,4.92
Cl.Cl.Cl.NCCCNCCCCNCCCN1C(=O)c2cccc3cccc1c23,4.95
Cl.Cl.Cl.NCCCCNCCCCNCCCCN1C(=O)c2cccc3cccc1c23,5.24
CCCCN1C(=O)c2cccc3c(CNCCCCN)ccc1c23.Cl.Cl,4.77
CCCCN1C(=O)c2cccc3c(CNCCCNCCCN)ccc1c23.Cl.Cl.Cl,4.55
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,5.07
Cl.Cl.Cl.NCCCCNCCCCNCCCCN1C(=O)c2cccc3cccc1c23,5.16
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,6.8
O=C1c2ccncc2C(=O)c2c1[nH]c1cc(C(F)(F)F)ccc21,5.33
O=C1c2ccncc2C(=O)c2c1[nH]c1cc([N+](=O)[O-])ccc21,5.9
O=C1c2ccncc2C(=O)c2c1[nH]c1cc(F)ccc21,5.8
O=C1c2ccncc2C(=O)c2c1[nH]c1cc(Cl)ccc21,5.39
Cc1ccc2c3c([nH]c2c1)C(=O)c1ccncc1C3=O,5.24
COc1ccc2c3c([nH]c2c1)C(=O)c1ccncc1C3=O,5.5
O=C1c2ccncc2C(=O)c2c1[nH]c1ccc(C(F)(F)F)cc21,5.79
O=C1c2ccncc2C(=O)c2c1[nH]c1ccc([N+](=O)[O-])cc21,6.73
O=C1c2ccncc2C(=O)c2c1[nH]c1ccc(F)cc21,5.95
O=C1c2ccncc2C(=O)c2c1[nH]c1ccc(Cl)cc21,5.86
Cc1ccc2[nH]c3c(c2c1)C(=O)c1cnccc1C3=O,6.07
COc1ccc2[nH]c3c(c2c1)C(=O)c1cnccc1C3=O,5.26
COc1cc2[nH]c3c(c2cc1OC)C(=O)c1cnccc1C3=O,5.43
O=C1c2ccncc2C(=O)c2c1[nH]c1ccccc21,6.06
O=C(N/N=C/c1c[nH]c2ccc(Br)cc12)C(=O)c1c[nH]c2ccccc12,5.18
COc1ccc2[nH]cc(/C=N/NC(=O)C(=O)c3c[nH]c4ccccc34)c2c1,6.4
COc1ccc2c(/C=N/NC(=O)C(=O)c3c[nH]c4ccccc34)c[nH]c2c1,5.6
O=C(N/N=C/c1c[nH]c2ccccc12)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,6.82
COc1ccc2[nH]cc(/C=N/NC(=O)C(=O)c3cn(Cc4ccc(Cl)cc4)c4ccccc34)c2c1,5.38
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.3
COc1ccccc1/C=C/C(=O)c1ccc(O)c(O)c1,4.59
COc1cc(/C=C/C(=O)c2cccc(-n3c(C)nc4ccccc4c3=O)c2)ccc1O,4.58
COc1cc(/C=C/C(=O)c2cccc(-n3c(C)nc4ccccc4c3=O)c2)ccc1O,4.8
Oc1cc2cc3ccccc3cc2cc1C(O)(c1ccccc1)c1ccccc1,5.7
OCc1cc2cc3ccccc3cc2cc1O,5.7
Oc1ccc2cc3ccccc3cc2c1,5.05
OCc1ccc2cc3ccccc3cc2c1,6.0
Oc1cc2cc3ccccc3cc2cc1C(O)(c1ccccc1)c1ccccc1,5.7
OCc1cc2cc3ccccc3cc2cc1O,6.0
Oc1ccc2cc3ccccc3cc2c1,5.7
OCc1ccc2cc3ccccc3cc2c1,5.7
O=C(NCCCl)NCCN1c2nc3ccccc3cc2Sc2cc3ccccc3nc21,6.6
COc1ccc(-c2c3c(N)c4c(nc3nc3[nH]nc(-c5ccccc5)c23)Sc2ccccc2N4)cc1,4.46
O=C1NC(=S)NC(=O)C1=C/C=C/c1ccco1,4.7
O=C1NC(=S)NC(=O)C1=C/C=C/c1cccs1,5.11
O=C1NC(=S)NC(=O)C1=C/C=C/c1cccc2ccccc12,5.44
O=C1NC(=S)N(c2ccccc2)C(=O)/C1=C/C=C/c1cccs1,5.62
CN1C(=O)/C(=C\C=C\c2cccs2)C(=O)NC1=S,4.74
CCN1C(=O)/C(=C\C=C\c2cccs2)C(=O)NC1=S,5.08
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,5.16
CCNCCCNCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O.Cl.Cl.Cl,5.17
CCNCCCNCCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O.Cl.Cl.Cl,5.23
CCCNCCCNCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O.Cl.Cl.Cl,5.1
CCCNCCCNCCCCNCCCN1C(=O)c2cccc3cccc(c23)C1=O.Cl.Cl.Cl,5.28
CCCNCCCCNCCCCNCCCCN1C(=O)c2cccc3cccc(c23)C1=O.Cl.Cl.Cl,4.69
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCNCCCNC1CC1,5.28
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNC1CC1,5.14
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCCNCCCCNCCCCNC1CC1,4.82
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNC1CCCCC1,4.74
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCCNCCCCNCCCCNC1CCCCC1,4.85
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.3
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,7.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN(CC(=O)O)CC(=O)O)c(O)c(c1-4)C2=O,6.22
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCC(N)CC3)c(O)c(c1-4)C2=O.Cl.Cl,6.16
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCC(N)C3)c(O)c(c1-4)C2=O.Cl.Cl,5.96
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNCCN(C)C)c(O)c(c1-4)C2=O,6.16
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNCCO)c(O)c(c1-4)C2=O,6.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNC(C)(C)C)c(O)c(c1-4)C2=O,6.52
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCN(CCO)CC3)c(O)c(c1-4)C2=O,5.89
CCN1CCN(Cc2c(O)c3c4c(c2O)C(=O)C(C)(C)c2cc(O)c5c(C)cc(O)c(c5c2-4)C3=O)CC1,5.77
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCN(C)CC3)c(O)c(c1-4)C2=O,6.3
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCNCC3)c(O)c(c1-4)C2=O,5.75
CCOC(=O)[C@@H]1CCCN1Cc1c(O)c2c3c(c1O)C(=O)C(C)(C)c1cc(O)c4c(C)cc(O)c(c4c1-3)C2=O,6.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCOCC3)c(O)c(c1-4)C2=O,6.7
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCC(O)C3)c(O)c(c1-4)C2=O,6.05
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCCC3)c(O)c(c1-4)C2=O,7.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCC3)c(O)c(c1-4)C2=O,7.0
CCN(CC)Cc1c(O)c2c3c(c1O)C(=O)C(C)(C)c1cc(O)c4c(C)cc(O)c(c4c1-3)C2=O,6.3
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN(C)C)c(O)c(c1-4)C2=O,6.22
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,7.0
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,6.52
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN(CC(=O)O)CC(=O)O)c(O)c(c1-4)C2=O,6.7
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCC(N)CC3)c(O)c(c1-4)C2=O.Cl.Cl,5.92
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCC(N)C3)c(O)c(c1-4)C2=O.Cl.Cl,5.44
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNCCN(C)C)c(O)c(c1-4)C2=O,6.7
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNCCO)c(O)c(c1-4)C2=O,6.3
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNC(C)(C)C)c(O)c(c1-4)C2=O,6.22
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCN(CCO)CC3)c(O)c(c1-4)C2=O,5.43
CCN1CCN(Cc2c(O)c3c4c(c2O)C(=O)C(C)(C)c2cc(O)c5c(C)cc(O)c(c5c2-4)C3=O)CC1,5.8
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCN(C)CC3)c(O)c(c1-4)C2=O,5.48
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCNCC3)c(O)c(c1-4)C2=O,5.32
